Community_ID,Client1,Client2,Start_Time,End_Time
71,8928,8104,2401010232,2401021221
41,4747,3820,2401010506,2401021743
16,4644,1416,2401011549,2401020307
79,9830,8429,2401011113,2401020055
14,2839,7520,2401011257,2401020402
30,3337,1411,2401011045,2401020700
37,8227,1100,2401011909,2401020926
17,9920,1189,2401011101,2401020032
84,4132,9212,2401010949,2401020638
3,2573,9298,2401010834,2401021402
68,6859,9869,2401012355,2401022341
3,3331,7920,2401010612,2401021457
67,4280,8175,2401011722,2401020314
61,4525,2452,2401010104,2401021222
80,7891,1240,2401012024,2401022056
7,5030,1989,2401010630,2401021052
73,9431,3564,2401010611,2401022007
91,6651,4287,2401011919,2401021111
92,3029,3030,2401010014,2401020529
72,6576,8530,2401012018,2401021516
40,6747,3365,2401010926,2401021148
7,5495,8230,2401011617,2401021941
12,7127,4366,2401011548,2401020127
3,3358,4476,2401010136,2401022126
85,9202,9590,2401011451,2401022321
8,3882,6825,2401010233,2401020007
76,4925,5358,2401011955,2401020200
57,5993,7523,2401010517,2401021559
84,6472,4738,2401010656,2401020700
17,4589,6719,2401011328,2401022127
38,3034,8940,2401012138,2401021050
44,4228,9935,2401010014,2401022104
59,9913,3738,2401011331,2401022321
31,9347,9933,2401012049,2401020504
3,9225,9767,2401011101,2401020304
79,1336,7407,2401012208,2401022033
67,4788,3298,2401011636,2401020529
81,2971,7471,2401011918,2401021315
66,4548,8923,2401011042,2401020038
6,4722,9230,2401010055,2401020831
58,5632,4893,2401010003,2401021005
67,7201,6458,2401012015,2401021417
46,1426,9112,2401011707,2401021115
57,2828,6271,2401011837,2401022052
53,2542,1102,2401010409,2401021031
5,9781,1364,2401011033,2401021802
28,1283,5051,2401010949,2401021159
60,2550,2442,2401011347,2401020358
86,7503,7317,2401011844,2401022322
100,8966,1015,2401010414,2401022058
57,9284,3054,2401012135,2401022228
73,6099,6935,2401010254,2401021405
92,5770,2115,2401010334,2401021637
6,6827,3410,2401012117,2401020019
97,8355,5414,2401012232,2401020606
1,2140,1451,2401011226,2401020217
14,7128,6629,2401010846,2401020529
14,2419,1653,2401010636,2401021116
41,5105,5258,2401011322,2401020648
49,3186,3236,2401011907,2401021521
9,4372,7087,2401010939,2401020131
71,4411,9042,2401011441,2401020348
35,7576,5715,2401011658,2401021107
100,4055,3995,2401010108,2401020643
99,6053,4598,2401012346,2401021041
6,4794,4694,2401012003,2401021855
8,1404,9498,2401011805,2401020242
92,6980,2415,2401011459,2401021813
37,8489,1912,2401011638,2401020322
74,6320,9864,2401012019,2401021403
52,9638,4906,2401010736,2401020838
48,6590,7399,2401010934,2401021510
96,4467,7759,2401011612,2401021355
1,4699,8877,2401010047,2401021115
9,3144,2687,2401011643,2401021510
1,1024,6440,2401011733,2401020304
26,4732,9656,2401010830,2401022138
52,1255,3611,2401011619,2401021631
99,3778,6123,2401010251,2401020527
35,8997,6799,2401012318,2401022047
30,5526,4478,2401010948,2401020043
65,1166,5533,2401010405,2401021046
51,8763,9016,2401010816,2401021550
50,4122,6000,2401011746,2401021520
28,8501,2692,2401011549,2401020500
8,2337,4416,2401011323,2401021011
38,1368,7152,2401011435,2401021425
38,2697,5108,2401012022,2401021510
40,8320,1558,2401010127,2401020943
89,7076,4701,2401012329,2401022111
26,7337,5866,2401011028,2401020940
32,6940,4918,2401011203,2401020605
45,4266,4232,2401012249,2401020656
50,5740,3263,2401011356,2401020624
21,1184,4137,2401011042,2401020751
86,4069,7031,2401010921,2401021910
61,3577,7653,2401010544,2401021805
91,3826,1532,2401011930,2401021125
25,1691,2973,2401011129,2401021813
48,1675,4333,2401010843,2401020948
54,8587,8710,2401011302,2401022338
98,5658,3833,2401010921,2401021318
37,7092,5751,2401012229,2401020220
19,4203,2400,2401010222,2401022137
56,3057,9517,2401011807,2401020811
19,5319,5307,2401011712,2401022008
98,6714,7375,2401012151,2401022244
82,8660,8962,2401010953,2401020906
40,9016,3237,2401010520,2401020320
69,9773,7531,2401011039,2401021033
70,5086,7319,2401011220,2401022306
22,6291,6391,2401011235,2401020853
17,5764,5576,2401011817,2401020942
82,4484,6060,2401012132,2401021944
89,1496,2597,2401010711,2401021141
26,8908,3079,2401010940,2401021435
44,1273,8642,2401012008,2401022236
61,6924,2275,2401011339,2401020752
99,5406,1929,2401010445,2401020410
81,3083,4438,2401012012,2401020305
90,3035,8737,2401012202,2401020004
18,6422,2705,2401012342,2401021203
82,3291,3676,2401012036,2401021629
69,1875,3555,2401010301,2401022315
56,5724,7361,2401010330,2401020801
26,6080,2909,2401011929,2401021548
87,3657,4700,2401010916,2401021146
28,8004,7790,2401010141,2401021607
80,2434,9003,2401011316,2401021624
39,7660,2079,2401010933,2401021148
24,9060,8630,2401012056,2401021658
65,4176,3445,2401010503,2401020116
26,6772,9147,2401012335,2401021151
88,8565,3898,2401010530,2401020929
28,1230,6770,2401012213,2401021635
22,8051,2172,2401011144,2401021915
77,3206,2022,2401010758,2401020137
11,3283,3453,2401010158,2401021230
31,9507,7747,2401012356,2401021003
83,8848,9103,2401010553,2401020349
31,1811,1305,2401012022,2401020012
36,5587,4195,2401010120,2401022347
43,9613,6698,2401011949,2401021744
65,8423,7082,2401011037,2401020739
82,9385,3073,2401010057,2401020720
38,1979,5347,2401010335,2401020351
88,3667,1312,2401010406,2401020134
95,5643,4084,2401010445,2401020939
4,3496,1965,2401010302,2401020637
66,7263,1006,2401011400,2401020642
40,8006,3466,2401010220,2401020300
77,2872,6885,2401010739,2401020514
67,7213,9090,2401011048,2401020714
17,7511,8443,2401011959,2401022308
2,9863,2783,2401012353,2401020204
12,2673,8339,2401012109,2401022046
81,9234,7670,2401010652,2401022248
39,2044,1952,2401010329,2401021629
26,7866,7687,2401011851,2401021130
63,4047,6828,2401011114,2401020436
54,5687,5319,2401010821,2401020752
85,6264,3109,2401012014,2401020146
84,6781,4372,2401010514,2401021721
14,3071,2766,2401011658,2401022205
30,2981,4486,2401010354,2401020839
83,5587,9011,2401011150,2401022325
53,1417,5408,2401012020,2401021307
8,2424,6338,2401010838,2401020721
69,7741,5415,2401011357,2401021408
19,6375,6580,2401012001,2401020014
39,2001,5122,2401010243,2401020245
88,5919,6269,2401010210,2401020117
96,6584,3919,2401011416,2401022132
18,8391,2691,2401011505,2401020733
14,2750,8339,2401010923,2401021204
25,1883,5803,2401011348,2401021956
64,2644,2728,2401011424,2401022202
62,6221,2017,2401010543,2401021628
70,8120,7087,2401012303,2401021120
68,9267,1489,2401012055,2401020427
1,3099,2498,2401011842,2401022210
15,4156,9679,2401011241,2401022021
22,4689,7509,2401010857,2401021356
54,3028,6234,2401012315,2401021848
78,5813,1770,2401011447,2401022008
60,2290,5605,2401010700,2401021035
81,5445,4553,2401010943,2401021045
52,1300,8571,2401011350,2401021922
41,9511,6649,2401011945,2401020221
62,5887,3543,2401012029,2401022258
8,2130,7782,2401011021,2401021457
40,8081,6071,2401010125,2401021757
5,7294,4725,2401012357,2401022017
22,2788,2979,2401010931,2401021228
42,4524,8118,2401010139,2401022115
88,8942,1926,2401010230,2401022011
77,7166,4095,2401011143,2401021029
36,3901,4281,2401010358,2401021719
62,5753,1364,2401010806,2401022350
64,2922,9275,2401011051,2401021906
26,1336,6823,2401012111,2401020227
68,9657,1086,2401010515,2401021846
85,4871,4037,2401011845,2401020453
34,8786,2764,2401011634,2401020627
70,6221,9288,2401011159,2401021948
12,2454,6235,2401010448,2401021233
60,7584,4799,2401012005,2401020916
51,4656,2464,2401010428,2401021504
96,4346,4951,2401010734,2401021537
22,9623,1446,2401011124,2401021928
1,7831,6964,2401010118,2401021350
14,9722,8522,2401010148,2401020059
93,8325,4757,2401011814,2401020843
9,4093,2491,2401011231,2401021709
96,5566,3731,2401010100,2401021714
65,2616,7899,2401010357,2401020346
42,8801,8495,2401012208,2401021707
87,1489,4254,2401020000,2401021936
25,6248,9917,2401011420,2401021324
2,3140,2708,2401011457,2401020153
67,1311,3208,2401012330,2401022153
52,5062,8710,2401010037,2401021446
7,8140,1253,2401012022,2401021725
30,4456,9709,2401010027,2401021150
87,6254,6130,2401012311,2401022350
97,8787,1355,2401010013,2401020430
27,9656,2089,2401010035,2401020804
66,2013,4408,2401011129,2401021445
93,7349,6969,2401010102,2401020953
78,3662,1973,2401012006,2401020138
77,8160,3420,2401011944,2401021635
35,9783,7617,2401012307,2401020919
5,2555,3533,2401010635,2401020921
46,2816,5896,2401012246,2401021006
80,9555,1777,2401010238,2401021442
70,7480,3776,2401012037,2401020019
98,1044,7276,2401011904,2401021958
28,2910,2214,2401010952,2401021028
80,5900,8400,2401011450,2401021350
73,5939,2987,2401011629,2401021617
49,8910,3964,2401011925,2401021432
1,6203,5403,2401010016,2401021240
94,3386,3481,2401012352,2401020553
64,7761,7507,2401010537,2401021212
3,2771,5444,2401012247,2401021154
85,2785,1948,2401012154,2401021645
41,9279,9470,2401011457,2401021604
47,6784,3983,2401012335,2401021836
69,6726,6885,2401010120,2401021823
41,8486,7720,2401011736,2401021656
26,3469,9943,2401011704,2401020035
72,8458,4933,2401011812,2401022009
12,1008,2005,2401010628,2401022154
31,5799,8758,2401011044,2401020627
60,5696,7473,2401011042,2401020538
30,3576,5403,2401010244,2401020346
27,6504,3654,2401010447,2401021636
67,4491,4998,2401012213,2401022321
57,9302,5489,2401010106,2401021155
12,7796,7985,2401010004,2401021135
45,8118,6595,2401011638,2401020647
50,8343,3968,2401010813,2401021145
91,4791,2797,2401010942,2401021331
43,2139,9087,2401010438,2401021513
42,2046,9443,2401011601,2401020111
74,5957,5837,2401011610,2401020219
82,4549,3116,2401010444,2401020617
95,7292,5402,2401010533,2401021620
80,3520,1629,2401011424,2401020830
24,2767,3171,2401010021,2401021400
31,3717,1854,2401010234,2401021436
10,7088,7375,2401010703,2401021554
86,4329,8860,2401011914,2401020446
78,2630,5501,2401011749,2401020912
2,2689,9408,2401011701,2401021959
73,6546,7740,2401010816,2401020759
93,3724,3803,2401011104,2401020908
6,6944,1965,2401011102,2401020915
82,6720,3417,2401011922,2401020631
41,6315,7019,2401012156,2401020423
33,1502,4816,2401010723,2401021037
83,2645,3774,2401011354,2401021252
3,5298,8602,2401011431,2401022333
1,5773,6731,2401010809,2401020914
28,9413,2593,2401011816,2401021458
86,3660,6226,2401012125,2401020512
79,4795,2698,2401011641,2401022259
3,5091,5543,2401012316,2401021410
26,2754,2871,2401011242,2401021719
8,3923,1141,2401011352,2401021719
86,5453,9414,2401010458,2401020450
10,2221,2971,2401010207,2401020408
11,7715,2925,2401012018,2401020943
64,8835,8234,2401011256,2401022001
59,9590,4602,2401011141,2401021647
71,7222,8841,2401011729,2401020444
24,6903,5109,2401011745,2401021119
31,8202,4022,2401011037,2401021120
43,2995,4222,2401011246,2401020239
35,5351,1012,2401010434,2401020418
93,7161,3801,2401010446,2401021913
5,1539,9366,2401011452,2401022126
70,6497,7915,2401011855,2401021501
77,4277,8588,2401012151,2401020433
7,9393,7454,2401011351,2401020616
92,5309,3376,2401011929,2401020312
51,4461,9418,2401010931,2401020732
48,9494,2859,2401011241,2401020459
72,7930,6162,2401010652,2401020604
30,5441,3068,2401012130,2401022118
56,1205,2076,2401010606,2401020122
90,7272,5074,2401012140,2401020112
88,6303,4635,2401012104,2401021155
35,8885,6853,2401011546,2401020521
64,4661,4579,2401011441,2401021728
78,3239,3614,2401010218,2401021857
47,2098,4609,2401012022,2401020425
1,8491,4721,2401010247,2401020307
48,9294,8419,2401011414,2401022304
27,8486,4816,2401010208,2401020926
10,7965,2842,2401011924,2401021126
22,4875,9646,2401012156,2401022107
17,3722,9118,2401010640,2401020926
67,1160,8227,2401011253,2401021119
93,3228,6197,2401011227,2401021125
59,6298,4844,2401010048,2401021446
16,1176,2566,2401011625,2401021807
54,5197,1816,2401010110,2401021630
96,7692,7528,2401010748,2401021350
86,8923,5268,2401012356,2401021733
8,6468,8843,2401010212,2401021253
44,6748,3048,2401010037,2401021404
3,4723,4432,2401011105,2401020624
66,7200,2372,2401010239,2401021150
97,8641,8540,2401010336,2401021432
2,6345,4696,2401012214,2401020208
12,8717,9755,2401010921,2401020605
51,3063,6742,2401011800,2401020936
75,2200,9059,2401011040,2401020232
53,7583,7978,2401012135,2401020324
8,6985,4014,2401010857,2401021149
55,4362,1316,2401012059,2401021838
76,1148,3681,2401011349,2401022011
96,9532,4338,2401012205,2401020122
23,8613,5620,2401010038,2401022033
60,9786,8478,2401010109,2401022138
98,9746,3141,2401010603,2401021758
55,2566,8398,2401010151,2401021117
61,2107,9936,2401010954,2401022313
58,2870,5241,2401010537,2401020216
59,7840,2076,2401010759,2401021957
18,1787,6967,2401011211,2401021412
59,3896,6441,2401010637,2401021301
83,6066,5254,2401011013,2401022248
52,6418,8185,2401011952,2401020815
13,5643,1670,2401010802,2401020249
26,7799,8972,2401011440,2401020740
93,6531,5083,2401012110,2401021135
61,5135,5237,2401012049,2401021038
26,6295,1323,2401011809,2401020716
39,4494,2068,2401011730,2401022200
10,5856,3847,2401010712,2401020307
67,8800,5344,2401010221,2401021231
47,2111,7807,2401011405,2401022115
3,7488,8630,2401011757,2401020757
78,8746,5077,2401012302,2401022001
60,8253,6717,2401012114,2401020833
56,7822,8875,2401011737,2401022352
76,4879,6174,2401010957,2401020229
26,7154,2785,2401011208,2401020533
9,1786,4252,2401012150,2401020116
63,8566,4129,2401011827,2401022039
31,4276,5698,2401010023,2401020822
15,2922,3048,2401011741,2401020226
56,6851,8963,2401012037,2401021850
38,5590,5357,2401010554,2401021624
98,3578,4282,2401012036,2401020241
90,7774,4301,2401012337,2401020317
33,3946,7353,2401011613,2401020434
79,9216,1670,2401012257,2401021525
82,6786,7152,2401012303,2401022146
71,8543,7248,2401012123,2401020342
87,9480,5348,2401010947,2401020417
66,3985,2840,2401010622,2401021458
74,4513,5735,2401010829,2401020513
73,6896,1692,2401011331,2401021316
57,5348,2680,2401011939,2401021931
39,4307,9737,2401011934,2401020559
65,7729,6924,2401010023,2401021834
74,8456,9842,2401010817,2401021039
82,8778,5548,2401012201,2401020306
25,4222,2979,2401010210,2401020915
39,3286,5678,2401011240,2401020836
53,2333,5356,2401010227,2401020140
25,2044,2397,2401011138,2401022253
84,5365,5414,2401010851,2401021855
72,9296,2251,2401011230,2401021417
50,6765,1837,2401011752,2401021040
2,5279,4088,2401011732,2401020101
34,8335,7225,2401010021,2401021352
21,9475,2397,2401011105,2401022012
70,7324,9922,2401011624,2401020042
85,3587,1984,2401011627,2401021246
11,4166,7250,2401010958,2401021211
8,5771,2124,2401010022,2401020225
41,1571,8053,2401010212,2401021950
17,2029,2002,2401011330,2401021010
30,2476,3516,2401010810,2401020234
91,1317,1524,2401011733,2401020931
90,7589,9575,2401010314,2401021201
32,8477,1668,2401011320,2401021614
69,1320,5654,2401011605,2401020138
67,5555,6389,2401011641,2401020917
54,2573,7158,2401011958,2401022327
85,5861,4697,2401011129,2401020112
4,4035,1425,2401011049,2401020838
5,4952,1671,2401011527,2401020858
52,3889,6331,2401011713,2401021933
19,6303,4776,2401010051,2401022207
99,1378,6500,2401012056,2401022324
33,4903,5113,2401010812,2401021812
50,6016,6415,2401011221,2401021304
38,9908,2373,2401010750,2401022154
65,9545,2067,2401011508,2401021758
28,4828,1169,2401012048,2401020405
87,6697,4494,2401010142,2401021743
73,7870,2400,2401011448,2401021148
13,2103,8154,2401010529,2401021641
73,2283,1120,2401010151,2401022325
5,9835,5487,2401011546,2401021054
4,2261,2195,2401011413,2401020223
74,1518,3423,2401012043,2401021339
88,7651,8949,2401011927,2401020813
27,7990,8740,2401012341,2401022157
44,1021,8466,2401010149,2401020620
93,7888,7117,2401010249,2401021351
72,8576,7486,2401012209,2401020148
38,4863,7693,2401010838,2401021913
38,4717,9711,2401011811,2401021913
4,6616,1852,2401010945,2401020547
14,3048,7423,2401011411,2401021211
92,8885,9791,2401011049,2401021506
61,5698,3073,2401011049,2401021341
20,6681,7797,2401011946,2401021558
48,2633,3363,2401010706,2401022021
4,6771,7365,2401011817,2401021634
34,9777,1909,2401010411,2401021358
90,2448,2514,2401010320,2401021509
34,3539,7858,2401011519,2401020820
35,9310,6487,2401011056,2401020318
34,6659,4012,2401011341,2401022338
57,8384,1959,2401011403,2401021330
38,2904,4125,2401012153,2401021412
15,1258,8872,2401011033,2401021339
48,9501,2806,2401012209,2401020346
18,2647,1114,2401010620,2401020056
39,7849,7047,2401012140,2401021605
56,2359,3361,2401012347,2401022129
12,8501,8664,2401012318,2401022301
63,2158,5779,2401011743,2401020037
56,3570,5132,2401010746,2401020558
50,6211,7552,2401011906,2401020012
80,4639,1876,2401011405,2401021509
94,1336,3839,2401010758,2401020342
83,5704,7029,2401011636,2401020355
77,4316,3372,2401010018,2401020036
28,8119,1828,2401010602,2401022259
99,7198,2129,2401010828,2401020403
32,9656,5844,2401011434,2401020235
12,1714,9023,2401011859,2401022200
97,3811,2455,2401011857,2401021044
36,1744,5842,2401010905,2401020842
57,8814,1294,2401011553,2401021330
28,8756,7489,2401011731,2401020049
27,9048,4332,2401010340,2401020444
4,6865,2153,2401010909,2401021907
22,5199,9633,2401011240,2401021549
30,4582,7772,2401010155,2401020052
19,7102,2046,2401011439,2401021529
89,3574,5903,2401012224,2401020306
16,5973,1514,2401011507,2401021039
100,1785,3623,2401010202,2401020453
48,9942,6756,2401011251,2401021722
32,7191,5536,2401012028,2401020840
2,1975,4102,2401012150,2401020415
75,3544,2645,2401011824,2401021123
27,5727,6292,2401011737,2401020526
4,7973,1808,2401010316,2401021652
99,4674,7574,2401010050,2401020545
53,1376,1774,2401012350,2401021900
79,4559,2471,2401011231,2401021554
82,1181,9013,2401010119,2401021710
8,1935,6985,2401011806,2401020140
20,7446,8875,2401010821,2401020729
62,8042,5938,2401010455,2401021432
90,4910,8379,2401010824,2401020734
18,9246,3939,2401011447,2401021203
67,6748,4542,2401011144,2401020847
10,8125,5228,2401010000,2401021738
6,6699,7197,2401011447,2401020057
74,6561,9354,2401012233,2401021440
98,5530,9739,2401012349,2401020916
94,4133,1331,2401010003,2401021825
79,4200,2146,2401011335,2401020449
24,6751,3396,2401010008,2401022306
45,5494,2326,2401012311,2401020556
35,9568,3417,2401011544,2401021620
76,9800,6258,2401011513,2401022115
68,2014,4416,2401011430,2401021432
64,9070,5552,2401010206,2401020415
5,9061,5095,2401012335,2401020405
30,3251,8363,2401011734,2401020306
51,4126,7620,2401012140,2401020407
12,8324,4526,2401011116,2401021103
38,5988,6402,2401012212,2401022156
35,4441,6680,2401010438,2401020641
7,5351,4591,2401012131,2401020420
92,5823,7029,2401011539,2401022310
74,6688,4778,2401012210,2401021620
90,6127,2090,2401012046,2401021751
60,7917,6153,2401011140,2401022328
14,6246,9532,2401010751,2401021755
30,8549,8058,2401011053,2401022339
96,9852,9612,2401012110,2401021804
84,4055,5193,2401010210,2401020034
6,9980,2417,2401012240,2401021620
55,2589,4298,2401010052,2401020758
46,8680,5028,2401011813,2401022220
18,5736,4448,2401010408,2401021018
17,8745,7335,2401011733,2401021124
19,1936,7374,2401011721,2401020644
91,5482,5112,2401011245,2401022137
26,1178,5982,2401011503,2401021431
49,2183,1983,2401011313,2401021824
11,7099,1581,2401010712,2401021800
4,4666,5346,2401010229,2401021326
6,7023,3155,2401011535,2401021401
79,8431,3425,2401011150,2401020007
53,9456,6221,2401010203,2401022223
33,2992,9969,2401011502,2401022355
55,2431,6285,2401011318,2401020332
57,1122,5902,2401010825,2401020542
71,2438,6819,2401010709,2401022114
97,6428,1642,2401011151,2401021221
17,7510,3789,2401011855,2401020820
29,8273,1982,2401010103,2401021819
22,5334,2884,2401010857,2401020303
47,7390,5755,2401010309,2401021926
8,6748,7009,2401012040,2401021947
94,5623,8511,2401011315,2401021818
56,4232,2611,2401011548,2401020257
67,7712,7297,2401011018,2401021936
48,3395,1195,2401010754,2401020134
66,6471,7121,2401011320,2401021548
36,4612,6649,2401010035,2401021309
25,2556,7081,2401012353,2401020710
24,9476,1791,2401010258,2401020300
66,2659,8061,2401010031,2401022233
25,4816,7025,2401012225,2401021536
19,5703,1837,2401010430,2401020536
35,9036,5497,2401012337,2401022013
77,2637,1200,2401012047,2401020557
15,8011,4080,2401010803,2401022319
38,2280,3629,2401010313,2401021344
28,5727,1239,2401010243,2401021725
28,6502,5086,2401010706,2401020301
13,1159,8667,2401010456,2401022308
100,6762,9294,2401011939,2401021309
91,7438,7442,2401012328,2401021634
49,9208,2079,2401011512,2401022207
44,8632,9704,2401010702,2401021012
46,3784,4579,2401010947,2401020744
6,3705,1339,2401010155,2401022014
10,5449,4747,2401010509,2401021652
3,4224,4153,2401011102,2401021650
28,5619,7594,2401012036,2401022214
76,9456,5846,2401010829,2401021935
66,2676,7247,2401010446,2401020257
9,1037,8120,2401012054,2401022045
27,2588,1463,2401012328,2401021949
46,1441,4511,2401011850,2401021110
70,9424,5187,2401011329,2401020106
6,6631,6790,2401010047,2401020103
48,2672,1273,2401010734,2401020025
95,3462,4267,2401011041,2401021957
27,7094,9036,2401010912,2401022118
100,7698,6667,2401012327,2401022254
49,1300,6286,2401010339,2401022323
59,4353,8124,2401011043,2401021028
32,5408,4593,2401010006,2401022056
35,5045,6797,2401012115,2401020801
41,1379,1714,2401011927,2401020311
79,9556,5356,2401012226,2401020729
87,8187,7303,2401010323,2401020200
89,9288,1713,2401011155,2401021907
90,7309,3879,2401012314,2401022301
72,4619,7431,2401010549,2401021355
39,7496,6611,2401010339,2401020404
35,2466,2613,2401011719,2401020550
47,2868,6284,2401010006,2401021231
26,1320,4476,2401010329,2401021624
71,7973,9490,2401010508,2401020852
78,9026,8761,2401012049,2401022305
55,5229,3505,2401011017,2401021501
85,4300,1269,2401011943,2401020614
81,3068,5240,2401011756,2401021630
89,2808,9402,2401011854,2401022141
45,9892,4319,2401010404,2401021529
8,1491,9164,2401010041,2401021425
32,1418,7878,2401012239,2401021714
32,2245,4272,2401010527,2401020614
93,2246,3752,2401010210,2401022049
47,4259,7133,2401011215,2401030000
74,1538,8521,2401010600,2401021555
8,7528,8414,2401010523,2401020728
77,9472,6437,2401010908,2401021846
88,9117,6088,2401011859,2401021440
87,2589,7701,2401010121,2401021702
73,5297,6360,2401011608,2401021426
19,3917,1358,2401011831,2401022209
66,9346,1361,2401011937,2401020608
57,8969,7433,2401012356,2401020956
1,7242,5714,2401012012,2401020125
56,6060,9610,2401012251,2401020241
22,3000,6249,2401011312,2401020821
62,1311,6030,2401010041,2401020527
87,3485,4052,2401010722,2401021758
36,9108,9064,2401010113,2401020035
77,7829,4876,2401010645,2401022328
50,7886,9449,2401010610,2401021135
13,2653,2997,2401010129,2401020213
32,2657,5214,2401012225,2401022248
17,2887,3646,2401010728,2401021930
16,6193,6115,2401010151,2401022054
93,2665,8064,2401011306,2401021527
54,9688,1400,2401010503,2401021556
51,2692,4846,2401011143,2401021752
51,6679,8607,2401010649,2401020544
45,8557,6487,2401011006,2401020821
68,2898,7772,2401010721,2401022307
100,1336,4155,2401010806,2401020049
21,7199,3907,2401010450,2401021157
26,6280,1329,2401011823,2401022206
23,7905,7440,2401011026,2401020402
5,3823,1774,2401010826,2401020806
34,9360,6665,2401011652,2401022256
92,1561,9585,2401010451,2401021422
15,9405,8696,2401010121,2401021520
67,5419,8691,2401011845,2401020233
87,7858,3683,2401010234,2401020111
71,7607,8209,2401010905,2401021105
83,9770,7695,2401011750,2401021435
77,4753,1545,2401012057,2401020014
76,8537,5209,2401011830,2401020724
84,3342,8327,2401010711,2401021908
7,9590,1527,2401010700,2401022041
100,7346,9380,2401012123,2401020350
12,8875,4718,2401010216,2401022233
71,3247,6689,2401010004,2401022031
84,7876,9239,2401012300,2401021728
31,2773,1233,2401010806,2401022313
57,8337,3826,2401012314,2401022124
92,6150,8690,2401010243,2401021508
13,6045,7345,2401011302,2401020033
39,6199,6308,2401011211,2401020131
69,2870,1538,2401011505,2401022207
19,7489,8623,2401011411,2401022335
79,3888,8783,2401010649,2401022109
4,7488,7071,2401011315,2401021210
64,9682,1848,2401011022,2401022258
44,7468,8989,2401010848,2401020159
72,5102,1159,2401011228,2401022045
36,4865,6526,2401011916,2401021953
74,4644,8131,2401010437,2401021613
39,9834,4225,2401010723,2401020956
42,8659,8129,2401010044,2401020545
26,9585,4250,2401010614,2401021949
98,5620,9720,2401010331,2401020751
5,9228,8702,2401010427,2401021354
59,3955,8035,2401010959,2401021905
85,9359,5418,2401010435,2401021308
95,9440,9771,2401011548,2401022206
54,2373,6172,2401011631,2401020715
19,7778,5339,2401010308,2401021118
11,9294,1705,2401011530,2401020842
84,2282,3933,2401011856,2401020631
17,1778,2894,2401011604,2401020336
76,1187,1029,2401011315,2401020453
89,9533,1042,2401011606,2401021832
83,3609,5410,2401011635,2401020643
36,9531,1711,2401011240,2401021316
73,3882,1743,2401011106,2401022239
75,6264,5534,2401010453,2401021739
51,2046,4961,2401010603,2401020943
35,5945,8362,2401010320,2401022224
43,7911,2459,2401011513,2401020015
87,8295,5199,2401010451,2401022109
39,9391,4447,2401011316,2401022221
43,1360,7841,2401011137,2401020054
37,8702,6907,2401012113,2401021730
68,9100,8550,2401011232,2401020925
36,6661,7235,2401011450,2401022104
26,7581,6810,2401010717,2401020755
79,9255,3383,2401010255,2401022302
30,8241,9191,2401010739,2401021817
67,9031,7781,2401010005,2401021953
18,6696,1780,2401012113,2401020121
99,8705,9602,2401012231,2401020109
54,5152,2594,2401011047,2401020023
22,8383,1478,2401010615,2401020324
59,8710,3567,2401012302,2401021024
32,9239,2705,2401011256,2401021936
57,2764,5294,2401011211,2401020549
59,1851,3254,2401010206,2401020228
63,4273,6419,2401011313,2401021523
25,7395,5886,2401010115,2401021727
42,1744,8878,2401010348,2401021552
70,8699,8335,2401012330,2401022348
71,5637,4676,2401010622,2401020929
68,8555,5685,2401010657,2401021159
10,1662,3400,2401010119,2401021631
57,8739,9019,2401011202,2401021248
16,4512,3206,2401010530,2401021749
72,3867,8060,2401010512,2401020102
52,3222,3465,2401010349,2401022231
84,8314,9066,2401010807,2401020724
7,3039,6321,2401010103,2401020013
84,8503,3801,2401011017,2401021020
6,3486,5081,2401011042,2401020504
75,4598,9615,2401011926,2401020205
100,7321,3467,2401010936,2401021802
20,3431,3343,2401011915,2401022124
14,1922,5659,2401011622,2401021625
24,5801,1087,2401011127,2401021411
48,7685,7985,2401010609,2401020926
25,1314,5337,2401010321,2401020924
13,4216,6254,2401010721,2401021115
43,8591,1431,2401010352,2401022103
54,7503,5951,2401012249,2401022123
87,8242,5771,2401010712,2401021921
17,6190,2764,2401011606,2401020437
15,6207,1790,2401011448,2401020445
75,1847,4993,2401012310,2401021934
13,4639,5753,2401011750,2401022303
13,4166,4243,2401010903,2401021249
19,3945,2192,2401011120,2401020232
78,5549,4423,2401011334,2401020208
51,6757,2758,2401011615,2401022209
27,5110,4796,2401010528,2401020249
92,7000,9389,2401011925,2401020642
60,6851,7025,2401011514,2401021908
69,1518,4472,2401011522,2401021823
94,9401,1297,2401012350,2401021851
85,4264,4355,2401010639,2401022014
74,2055,2706,2401010632,2401020931
17,1395,5726,2401010951,2401020632
20,7500,2435,2401011520,2401020337
55,2022,3256,2401011640,2401020934
25,8081,7409,2401010642,2401020803
6,6042,8240,2401012233,2401020641
46,1098,6049,2401010442,2401021257
88,8062,3412,2401012343,2401020316
31,4741,1578,2401011828,2401021235
52,4271,4684,2401010938,2401020837
92,4474,9133,2401010331,2401020854
26,7898,9727,2401010442,2401022334
12,5708,9086,2401010845,2401020623
72,5209,2970,2401010226,2401020526
98,7472,9092,2401010548,2401021028
75,8477,7639,2401010015,2401021311
73,2578,1554,2401010630,2401020701
81,4095,6681,2401011643,2401021436
58,1385,4943,2401011623,2401021556
61,7066,3336,2401012347,2401022020
95,1580,8547,2401012332,2401021902
8,4071,9115,2401011851,2401020823
